Date,Region,Sales Territory Key,Conditions,Precipitation (in),Snow (in),Max Temperature,Average Temperature,Min Temperature
2016-03-31,Southeast,5,Rain,6.1,0,81,,71
2016-03-31,Southwest,4,Clear,0,0,79,75,60
2016-03-31,Southwest,4,Rain,0.83,0,74,,60
2016-03-31,United Kingdom,10,Clear,0,0,55,47,39
2016-04-01,Australia,9,Clear,0,0,77,62.66666667,51
2016-04-01,Australia,9,Rain,0.02,0,,,
2016-04-01,Canada,6,Clear,0,0,85,24,78
2016-04-01,Canada,6,Rain,0.92,0,50,23.5,35
2016-04-01,Canada,6,Snow,0.73,6,30,23.5,18
2016-04-01,Central,3,Clear,0,0,55,,33
2016-04-01,France,7,Clear,0,0,54,45,39
2016-04-01,France,7,Rain,0.81,0,55,47,42
2016-04-01,Germany,8,Clear,0,0,55,46.5,37
2016-04-01,Germany,8,Rain,0.08,0,,,
2016-04-01,Northeast,2,Clear,0,0,70,59,47
2016-04-01,Northeast,2,Rain,2.7,0,70,63,55
2016-04-01,Northwest,1,Clear,0,0,69,,43
2016-04-01,Southeast,5,Clear,0,0,86,81,75
2016-04-01,Southeast,5,Rain,1.43,0,85,,72
2016-04-01,Southwest,4,Clear,0,0,,,
2016-04-01,Southwest,4,Rain,10.96,0,78,62,48
2016-04-01,United Kingdom,10,Clear,0,0,58,46,34
2016-04-02,Australia,9,Clear,0,0,67,53,56
2016-04-02,Australia,9,Rain,0.03,0,,,
2016-04-02,Canada,6,Clear,0,0,54,15,37
2016-04-02,Canada,6,Rain,0.7,0,21,14.5,9
2016-04-02,Canada,6,Snow,1.51,31,,,
2016-04-02,Central,3,Clear,0,0,68,,29
2016-04-02,Central,3,Rain,0.02,0,,,
2016-04-02,France,7,Clear,0,0,,46,39
2016-04-02,France,7,Rain,0.16,0,51,44,34
2016-04-02,Germany,8,Clear,0,0,62,49,33
2016-04-02,Northeast,2,Clear,0,0,65,54,47
2016-04-02,Northeast,2,Rain,5.13,0,62,53,43
2016-04-02,Northwest,1,Clear,0,0,64,,44
2016-04-02,Northwest,1,Rain,0.01,0,,,
2016-04-02,Southeast,5,Clear,0,0,88,,77
2016-04-02,Southeast,5,Rain,2.25,0,91,82,77
2016-04-02,Southwest,4,Clear,0,0,74,56,40
2016-04-02,Southwest,4,Rain,10.77,0,56,,40
2016-04-02,United Kingdom,10,Clear,0,0,60,50,46
2016-04-02,United Kingdom,10,Rain,0.28,0,60,,46
2016-04-03,Australia,9,Clear,0,0,69,56.66666667,47
2016-04-03,Australia,9,Rain,0.25,0,69,,45
2016-04-03,Australia,9,Snow,1.01,0,,,
2016-04-03,Canada,6,Clear,0,0,37,21.6,22
2016-04-03,Canada,6,Rain,1.42,0,88,,74
2016-04-03,Canada,6,Snow,1.03,2,51,,32
2016-04-03,Central,3,Clear,0,0,82,,38
2016-04-03,France,7,Rain,0.26,0,70,58.5,49
2016-04-03,France,7,Snow,2.28,8,,,
2016-04-03,Germany,8,Clear,0,0,67,55,41
2016-04-03,Germany,8,Snow,0.36,2,,,
2016-04-03,Northeast,2,Clear,0,0,55,,35
2016-04-03,Northeast,2,Rain,4.51,0,51,54,32
2016-04-03,Northeast,2,Snow,31.11,84,46,38,29
2016-04-03,Northwest,1,Clear,0,0,65,,41
2016-04-03,Northwest,1,Rain,0.77,0,70,,43
2016-04-03,Southeast,5,Clear,0,0,84,78,73
2016-04-03,Southeast,5,Rain,0.82,0,90,,73
2016-04-03,Southwest,4,Clear,0,0,73,57,39
2016-04-03,United Kingdom,10,Clear,,0,56,,44
2016-04-03,United Kingdom,10,Rain,0.21,0,56,52,45
2016-04-04,Australia,9,Clear,0,0,73,62,45
2016-04-04,Australia,9,Rain,0.57,0,58,,47
2016-04-04,Canada,6,Clear,0,0,51,20.25,30
2016-04-04,Canada,6,Rain,0.45,0,33,22,12
2016-04-04,Canada,6,Snow,0.03,0,38,,22
2016-04-04,Central,3,Clear,0,0,69,,47
2016-04-04,France,7,Clear,0,0,63,55,49
2016-04-04,France,7,Rain,0.56,0,64,56,49
2016-04-04,Germany,8,Clear,0,0,69,58.5,48
2016-04-04,Germany,8,Snow,0.04,0,,,
2016-04-04,Northeast,2,Clear,0,0,36,,22
2016-04-04,Northeast,2,Rain,4.22,0,42,54,30
2016-04-04,Northeast,2,Snow,6.02,65,32,28,21
2016-04-04,Northwest,1,Rain,25.77,0,64,,44
2016-04-04,Southeast,5,Clear,0,0,80,,68
2016-04-04,Southeast,5,Rain,0.12,0,82,74,68
2016-04-04,Southwest,4,Clear,0,0,79,64,43
2016-04-04,United Kingdom,10,Clear,,0,59,,47
2016-04-04,United Kingdom,10,Rain,0.24,0,60,51,48
2016-04-05,Australia,9,Clear,0,0,82,69,51
2016-04-05,Australia,9,Rain,0.05,0,83,58,46
2016-04-05,Canada,6,Clear,0,0,81,30,60
2016-04-05,Canada,6,Rain,2.16,0,38,31.5,26
2016-04-05,Canada,6,Snow,1.33,9,34,31,25
2016-04-05,Central,3,Clear,0,0,,,
2016-04-05,Central,3,Rain,0.07,0,85,,46
2016-04-05,France,7,Clear,0,0,62,53,47
2016-04-05,France,7,Rain,0.1,0,63,55,51
2016-04-05,France,7,Snow,0.81,8,,,
2016-04-05,Germany,8,Clear,0,0,73,59.5,46
2016-04-05,Germany,8,Rain,0.03,0,72,,43
2016-04-05,Germany,8,Snow,0.48,4,,,
2016-04-05,Northeast,2,Clear,0,0,41,39,26
2016-04-05,Northeast,2,Rain,1.18,0,38,,16
2016-04-05,Northeast,2,Snow,17.15,191,32,,22
2016-04-05,Northwest,1,Clear,0,0,56,,43
2016-04-05,Northwest,1,Rain,5.03,0,52,,42
2016-04-05,Southeast,5,Clear,0,0,82,74,66
2016-04-05,Southeast,5,Rain,0.14,0,82,,69
2016-04-05,Southwest,4,Clear,0,0,82,63,45
2016-04-05,United Kingdom,10,Clear,,0,55,,42
2016-04-05,United Kingdom,10,Rain,0.15,0,55,51,45
2016-04-06,Australia,9,Clear,0,0,63,,51
2016-04-06,Australia,9,Rain,15.29,0,60,55,54
2016-04-06,Canada,6,Clear,0,0,55,32.66666667,40
2016-04-06,Canada,6,Rain,1.7,0,37,33.5,29
2016-04-06,Canada,6,Snow,3.46,15,,,
2016-04-06,Central,3,Rain,2.59,0,66,,49
2016-04-06,France,7,Clear,0,0,60,52,47
2016-04-06,France,7,Rain,0.03,0,58,49,43
2016-04-06,Germany,8,Clear,0,0,60,52.5,47
2016-04-06,Germany,8,Rain,0.28,0,60,,48
2016-04-06,Northeast,2,Clear,0,0,43,43,20
2016-04-06,Northeast,2,Rain,0.03,0,,,
2016-04-06,Northwest,1,Clear,0,0,64,,41
2016-04-06,Northwest,1,Rain,0.21,0,62,,39
2016-04-06,Southeast,5,Clear,0,0,82,73,66
2016-04-06,Southwest,4,Clear,0,0,81,68,47
2016-04-06,United Kingdom,10,Clear,0,0,51,48,42
2016-04-06,United Kingdom,10,Rain,0.04,0,53,,42
2016-04-07,Australia,9,Clear,0,0,69,56,48
2016-04-07,Australia,9,Rain,20.42,0,65,57.5,44
2016-04-07,Canada,6,Clear,0,0,54,34,33
2016-04-07,Canada,6,Rain,1.21,0,52,30.5,39
2016-04-07,Canada,6,Snow,0.85,3,,,
2016-04-07,Central,3,Clear,0,0,68,,42
2016-04-07,France,7,Clear,0,0,,,
2016-04-07,France,7,Rain,0.15,0,54,46,41
2016-04-07,Germany,8,Clear,0,0,55,48.5,39
2016-04-07,Northeast,2,Clear,0,0,56,59,29
2016-04-07,Northeast,2,Rain,12.88,0,56,49,38
2016-04-07,Northwest,1,Clear,0,0,75,,45
2016-04-07,Northwest,1,Rain,0.01,0,67,,45
2016-04-07,Southeast,5,Clear,0,0,83,,70
2016-04-07,Southeast,5,Rain,0.81,0,82,76,69
2016-04-07,Southwest,4,Clear,0,0,81,62,42
2016-04-07,United Kingdom,10,Clear,0,0,56,,40
2016-04-07,United Kingdom,10,Rain,0.32,0,57,45,40
2016-04-08,Australia,9,Clear,0,0,68,55.66666667,49
2016-04-08,Australia,9,Rain,0.7,0,,,
2016-04-08,Canada,6,Clear,0,0,49,21.5,34
2016-04-08,Canada,6,Rain,4.03,0,43,22,31
2016-04-08,Canada,6,Snow,0.09,0,,,
2016-04-08,Central,3,Clear,0,0,67,,35
2016-04-08,France,7,Clear,0,0,,,
2016-04-08,France,7,Rain,3.23,0,57,48,43
2016-04-08,Germany,8,Clear,0,0,58,46.5,35
2016-04-08,Germany,8,Rain,1.1,0,,,
2016-04-08,Northeast,2,Clear,0,0,59,56,38
2016-04-08,Northeast,2,Rain,58.12,0,55,,41
2016-04-08,Northwest,1,Clear,0,0,74,,49
2016-04-08,Southeast,5,Clear,0,0,85,76,67
2016-04-08,Southwest,4,Clear,0,0,74,64,46
2016-04-08,United Kingdom,10,Clear,0,0,53,,37
2016-04-08,United Kingdom,10,Rain,0.46,0,53,48,38
2016-04-09,Australia,9,Clear,0,0,71,57,46
2016-04-09,Australia,9,Rain,0.04,0,,,
2016-04-09,Canada,6,Clear,0,0,49,27,27
2016-04-09,Canada,6,Rain,0.07,0,77,,58
2016-04-09,Central,3,Clear,0,0,67,,33
2016-04-09,France,7,Clear,0,0,57,48,41
2016-04-09,France,7,Rain,0.06,0,57,46,36
2016-04-09,Germany,8,Clear,0,0,57,47.5,33
2016-04-09,Germany,8,Rain,0.01,0,,,
2016-04-09,Northeast,2,Clear,0,0,52,47.5,30
2016-04-09,Northeast,2,Rain,0.65,0,52,,27
2016-04-09,Northwest,1,Clear,0,0,68,,43
2016-04-09,Northwest,1,Rain,0.03,0,67,,40
2016-04-09,Southeast,5,Clear,0,0,83,74,66
2016-04-09,Southeast,5,Rain,0.09,0,,,
2016-04-09,Southwest,4,Clear,0,0,79,64,53
2016-04-09,Southwest,4,Rain,0.02,0,,,
2016-04-09,United Kingdom,10,Clear,0,0,55,,42
2016-04-09,United Kingdom,10,Rain,0.02,0,,46,
2016-04-10,Australia,9,Clear,0,0,72,64,53
2016-04-10,Australia,9,Rain,0.01,0,75,63,52
2016-04-10,Canada,6,Clear,0,0,52,30.75,40
2016-04-10,Canada,6,Rain,0.05,0,38,31,24
2016-04-10,Canada,6,Snow,0.02,0,,,
2016-04-10,Central,3,Clear,0,0,,,
2016-04-10,Central,3,Rain,0.27,0,77,,55
2016-04-10,France,7,Clear,0,0,64,50,33
2016-04-10,France,7,Rain,0.08,0,65,53,39
2016-04-10,Germany,8,Clear,0,0,51,46.5,39
2016-04-10,Germany,8,Rain,0.25,0,50,,42
2016-04-10,Northeast,2,Clear,0,0,50,46,30
2016-04-10,Northeast,2,Rain,0.09,0,,,
2016-04-10,Northwest,1,Clear,0,0,61,,45
2016-04-10,Southeast,5,Clear,0,0,80,72,64
2016-04-10,Southeast,5,Rain,0.33,0,,,
2016-04-10,Southwest,4,Clear,0,0,78,70,57
2016-04-10,Southwest,4,Rain,1.77,0,,,
2016-04-10,United Kingdom,10,Clear,,0,57,,31
2016-04-10,United Kingdom,10,Rain,0.12,0,57,46,35
2016-04-11,Australia,9,Clear,0,0,66,58.33333333,54
2016-04-11,Australia,9,Rain,0.65,0,68,,56
2016-04-11,Canada,6,Clear,0,0,48,23,34
2016-04-11,Canada,6,Rain,0.27,0,,,
2016-04-11,Canada,6,Snow,0.27,1,,,
2016-04-11,Central,3,Clear,0,0,61,,38
2016-04-11,Central,3,Rain,0.04,0,,,
2016-04-11,France,7,Clear,0,0,62,53,
2016-04-11,France,7,Rain,0.16,0,58,52,50
2016-04-11,Germany,8,Clear,0,0,55,49,42
2016-04-11,Germany,8,Rain,0.02,0,55,,34
2016-04-11,Northeast,2,Clear,0,0,55,52,36
2016-04-11,Northeast,2,Rain,0.39,0,58,48,37
2016-04-11,Northwest,1,Clear,0,0,56,,47
2016-04-11,Northwest,1,Rain,0.15,0,,,
2016-04-11,Southeast,5,Clear,0,0,80,76,69
2016-04-11,Southeast,5,Rain,0.03,0,,,
2016-04-11,Southwest,4,Clear,0,0,80,75,62
2016-04-11,Southwest,4,Rain,0.12,0,,,
2016-04-11,United Kingdom,10,Clear,,0,64,,46
2016-04-11,United Kingdom,10,Rain,0.45,0,63,53,47
2016-04-12,Australia,9,Clear,0,0,66,55,50
2016-04-12,Australia,9,Rain,2.79,0,65,,54
2016-04-12,Canada,6,Clear,0,0,55,33.8,31
2016-04-12,Canada,6,Rain,1.24,0,68,,52
2016-04-12,Central,3,Clear,0,0,67,,29
2016-04-12,France,7,Clear,0,0,,,
2016-04-12,France,7,Rain,0.23,0,63,52,41
2016-04-12,Germany,8,Clear,0,0,57,50,42
2016-04-12,Germany,8,Rain,0.21,0,57,,44
2016-04-12,Northeast,2,Clear,0,0,59,,41
2016-04-12,Northeast,2,Rain,4.85,0,60,53.5,39
2016-04-12,Northwest,1,Clear,0,0,54,,44
2016-04-12,Northwest,1,Rain,3.14,0,57,,44
2016-04-12,Southeast,5,Clear,0,0,82,76,68
2016-04-12,Southwest,4,Clear,0,0,87,,59
2016-04-12,Southwest,4,Rain,1.71,0,70,68,63
2016-04-12,United Kingdom,10,Clear,0,0,64,,44
2016-04-12,United Kingdom,10,Rain,0.12,0,,53,
2016-04-13,Australia,9,Clear,0,0,68,56,51
2016-04-13,Australia,9,Rain,1.04,0,65,60,50
2016-04-13,Canada,6,Clear,0,0,66,45.4,38
2016-04-13,Canada,6,Rain,4.51,0,66,,47
2016-04-13,Central,3,Clear,0,0,76,,37
2016-04-13,France,7,Rain,0.66,0,63,55,49
2016-04-13,Germany,8,Clear,0,0,64,53,37
2016-04-13,Germany,8,Rain,1.98,0,65,55,42
2016-04-13,Northeast,2,Clear,0,0,54,45,31
2016-04-13,Northeast,2,Rain,25.3,0,58,48,33
2016-04-13,Northwest,1,Clear,0,0,55,,44
2016-04-13,Northwest,1,Rain,26.42,0,56,,42
2016-04-13,Southeast,5,Clear,0,0,84,77,68
2016-04-13,Southeast,5,Rain,11.86,0,,,
2016-04-13,Southwest,4,Rain,122.15,0,68,65,56
2016-04-13,United Kingdom,10,Clear,0,0,63,52,37
2016-04-13,United Kingdom,10,Rain,0.15,0,62,,40
2016-04-14,Australia,9,Clear,0,0,78,61.33333333,49
2016-04-14,Australia,9,Rain,0.69,0,59,,44
2016-04-14,Canada,6,Clear,0,0,71,54.5,52
2016-04-14,Canada,6,Rain,0.99,0,67,53.66666667,40
2016-04-14,Central,3,Clear,0,0,76,,38
2016-04-14,France,7,Clear,0,0,,,
2016-04-14,France,7,Rain,0.25,0,63,53,46
2016-04-14,Germany,8,Clear,0,0,53,48,34
2016-04-14,Germany,8,Rain,0.58,0,53,47,38
2016-04-14,Northeast,2,Clear,0,0,53,43,31
2016-04-14,Northeast,2,Rain,2.39,0,57,51,40
2016-04-14,Northwest,1,Clear,0,0,58,,42
2016-04-14,Northwest,1,Rain,13.28,0,56,,41
2016-04-14,Southeast,5,Clear,0,0,84,77,69
2016-04-14,Southeast,5,Rain,0.04,0,,,
2016-04-14,Southwest,4,Clear,0,0,70,63,50
2016-04-14,Southwest,4,Rain,0.27,0,,,
2016-04-14,United Kingdom,10,Clear,,0,55,,40
2016-04-14,United Kingdom,10,Rain,0.33,0,55,53,46
2016-04-15,Australia,9,Clear,0,0,79,64.33333333,51
2016-04-15,Australia,9,Rain,0.3,0,,,
2016-04-15,Canada,6,Clear,0,0,72,48,55
2016-04-15,Canada,6,Rain,7.04,0,53,45.5,38
2016-04-15,Central,3,Clear,0,0,78,,51
2016-04-15,France,7,Clear,0,0,,,
2016-04-15,France,7,Rain,0.24,0,62,54.5,49
2016-04-15,Germany,8,Clear,0,0,,47,
2016-04-15,Germany,8,Rain,4.03,0,57,48,36
2016-04-15,Northeast,2,Clear,0,0,56,48,32
2016-04-15,Northeast,2,Rain,0.35,0,61,,47
2016-04-15,Northwest,1,Clear,0,0,59,,47
2016-04-15,Northwest,1,Rain,2.61,0,55,,41
2016-04-15,Southeast,5,Clear,0,0,86,,70
2016-04-15,Southeast,5,Rain,0.93,0,88,79,70
2016-04-15,Southwest,4,Clear,0,0,75,63,50
2016-04-15,Southwest,4,Rain,0.05,0,,,
2016-04-15,United Kingdom,10,Clear,,0,48,,48
2016-04-15,United Kingdom,10,Rain,1.49,0,48,50,47
2016-04-16,Australia,9,Clear,0,0,69,60.66666667,53
2016-04-16,Australia,9,Rain,0.06,0,64,,53
2016-04-16,Canada,6,Clear,0,0,57,36,40
2016-04-16,Canada,6,Rain,23.07,0,53,37.25,45
2016-04-16,Central,3,Clear,0,0,76,,56
2016-04-16,France,7,Clear,0,0,,,
2016-04-16,France,7,Rain,0.15,0,60,52.5,47
2016-04-16,Germany,8,Clear,0,0,,50,
2016-04-16,Germany,8,Rain,0.98,0,59,51,43
2016-04-16,Northeast,2,Clear,0,0,58,50,35
2016-04-16,Northwest,1,Clear,0,0,63,,39
2016-04-16,Northwest,1,Rain,0.2,0,58,,39
2016-04-16,Southeast,5,Clear,0,0,84,74,69
2016-04-16,Southeast,5,Rain,6.8,0,86,,68
2016-04-16,Southwest,4,Clear,0,0,78,,54
2016-04-16,Southwest,4,Rain,0.26,0,75,69,64
2016-04-16,United Kingdom,10,Clear,,0,54,,38
2016-04-16,United Kingdom,10,Rain,0.67,0,54,43,40
2016-04-17,Australia,9,Clear,0,0,68,,54
2016-04-17,Australia,9,Rain,0.79,0,68,59.33333333,55
2016-04-17,Canada,6,Clear,0,0,56,37,38
2016-04-17,Canada,6,Rain,24.42,0,54,38.25,46
2016-04-17,Central,3,Clear,0,0,,,
2016-04-17,Central,3,Rain,0.96,0,76,,58
2016-04-17,France,7,Clear,0,0,54,46,42
2016-04-17,France,7,Rain,0.12,0,52,44,38
2016-04-17,Germany,8,Clear,0,0,54,47,40
2016-04-17,Germany,8,Rain,0.1,0,55,48,39
2016-04-17,Northeast,2,Clear,0,0,62,53,34
2016-04-17,Northeast,2,Rain,1.43,0,,,
2016-04-17,Northwest,1,Clear,0,0,72,,44
2016-04-17,Southeast,5,Clear,0,0,82,,70
2016-04-17,Southeast,5,Rain,2.38,0,82,75,70
2016-04-17,Southwest,4,Clear,0,0,,,
2016-04-17,Southwest,4,Rain,18.78,0,74,72,62
2016-04-17,United Kingdom,10,Clear,0,0,54,,32
2016-04-17,United Kingdom,10,Rain,0.01,0,,44,33
2016-04-18,Australia,9,Clear,0,0,78,66,46
2016-04-18,Australia,9,Rain,0.89,0,73,63,52
2016-04-18,Canada,6,Clear,0,0,63,45,42
2016-04-18,Canada,6,Rain,8.14,0,75,,63
2016-04-18,Central,3,Rain,14.86,0,66,,59
2016-04-18,France,7,Clear,0,0,59,48,36
2016-04-18,Germany,8,Clear,0,0,55,46,34
2016-04-18,Northeast,2,Clear,0,0,69,60.5,37
2016-04-18,Northeast,2,Rain,6.99,0,64,,32
2016-04-18,Northwest,1,Clear,0,0,82,,51
2016-04-18,Southeast,5,Clear,0,0,81,73,67
2016-04-18,Southeast,5,Rain,13.11,0,83,,62
2016-04-18,Southwest,4,Rain,153.06,0,75,68,61
2016-04-18,United Kingdom,10,Clear,0,0,60,47,37
2016-04-19,Australia,9,Clear,0,0,81,68.5,53
2016-04-19,Australia,9,Rain,0.18,0,66,60,56
2016-04-19,Canada,6,Clear,0,0,74,49.33333333,51
2016-04-19,Canada,6,Rain,1.19,0,67,49.5,37
2016-04-19,Central,3,Clear,0,0,,,
2016-04-19,Central,3,Rain,5.34,0,66,,56
2016-04-19,France,7,Clear,0,0,61,51.5,40
2016-04-19,France,7,Rain,0.04,0,,,
2016-04-19,Germany,8,Clear,0,0,57,49.5,44
2016-04-19,Germany,8,Rain,0.02,0,57,,45
2016-04-19,Northeast,2,Clear,0,0,72,71,42
2016-04-19,Northeast,2,Rain,3.06,0,63,47,41
2016-04-19,Northwest,1,Clear,0,0,83,,50
2016-04-19,Southeast,5,Clear,0,0,81,74,66
2016-04-19,Southeast,5,Rain,1.58,0,,,
2016-04-19,Southwest,4,Clear,0,0,80,69,62
2016-04-19,Southwest,4,Rain,32.69,0,71,,59
2016-04-19,United Kingdom,10,Clear,0,0,59,53,47
2016-04-20,Australia,9,Clear,0,0,82,74.5,55
2016-04-20,Australia,9,Rain,0.92,0,68,59,52
2016-04-20,Canada,6,Clear,0,0,69,57.2,50
2016-04-20,Canada,6,Rain,1,0,81,,60
2016-04-20,Central,3,Rain,12.54,0,69,,52
2016-04-20,France,7,Clear,0,0,68,56.5,44
2016-04-20,Germany,8,Clear,0,0,57,47.5,38
2016-04-20,Northeast,2,Clear,0,0,61,58,41
2016-04-20,Northeast,2,Rain,0.28,0,62,,39
2016-04-20,Northwest,1,Clear,0,0,80,,51
2016-04-20,Southeast,5,Clear,0,0,81,75,68
2016-04-20,Southeast,5,Rain,3.46,0,,,
2016-04-20,Southwest,4,Clear,0,0,,,
2016-04-20,Southwest,4,Rain,15.88,0,78,69,58
2016-04-20,United Kingdom,10,Clear,0,0,62,49,38
2016-04-21,Australia,9,Clear,0,0,75,60.66666667,63
2016-04-21,Australia,9,Rain,0.31,0,75,,62
2016-04-21,Canada,6,Clear,0,0,54,39.4,39
2016-04-21,Canada,6,Rain,1.17,0,83,,60
2016-04-21,Central,3,Clear,0,0,70,,51
2016-04-21,Central,3,Rain,0.01,0,,,
2016-04-21,France,7,Clear,0,0,72,60.5,52
2016-04-21,Germany,8,Clear,0,0,59,47.5,34
2016-04-21,Northeast,2,Clear,0,0,69,58.5,38
2016-04-21,Northeast,2,Rain,1.37,0,,,
2016-04-21,Northwest,1,Clear,0,0,75,,52
2016-04-21,Northwest,1,Rain,0.44,0,,,
2016-04-21,Southeast,5,Clear,0,0,82,76,71
2016-04-21,Southeast,5,Rain,1.82,0,,,
2016-04-21,Southwest,4,Clear,0,0,,,
2016-04-21,Southwest,4,Rain,24.44,0,80,69,57
2016-04-21,United Kingdom,10,Clear,0,0,52,51,42
2016-04-22,Australia,9,Clear,0,0,67,58,52
2016-04-22,Australia,9,Rain,31.12,0,62,57,56
2016-04-22,Canada,6,Clear,0,0,61,36.4,41
2016-04-22,Canada,6,Rain,0.84,0,,,
2016-04-22,Central,3,Clear,0,0,71,,50
2016-04-22,Central,3,Rain,0.01,0,,,
2016-04-22,France,7,Clear,0,0,67,59,
2016-04-22,France,7,Rain,0.06,0,64,57,51
2016-04-22,Germany,8,Clear,0,0,57,47,39
2016-04-22,Northeast,2,Clear,0,0,76,62.5,43
2016-04-22,Northeast,2,Rain,1.38,0,76,,53
2016-04-22,Northwest,1,Clear,0,0,72,,51
2016-04-22,Northwest,1,Rain,1.25,0,64,,52
2016-04-22,Southeast,5,Clear,0,0,82,,72
2016-04-22,Southeast,5,Rain,2.06,0,83,77,74
2016-04-22,Southwest,4,Clear,0,0,82,70,56
2016-04-22,Southwest,4,Rain,24.15,0,80,,54
2016-04-22,United Kingdom,10,Clear,0,0,52,48,46
2016-04-22,United Kingdom,10,Rain,0.51,0,51,,46
2016-04-23,Australia,9,Clear,0,0,67,60.5,51
2016-04-23,Australia,9,Rain,0.28,0,65,56,51
2016-04-23,Canada,6,Clear,0,0,60,40.33333333,40
2016-04-23,Canada,6,Rain,0.42,0,67,42.5,51
2016-04-23,Central,3,Clear,0,0,81,,48
2016-04-23,France,7,Clear,0,0,52,48,46
2016-04-23,France,7,Rain,0.72,0,59,49,
2016-04-23,Germany,8,Clear,0,0,52,44,37
2016-04-23,Germany,8,Rain,0.27,0,,,
2016-04-23,Northeast,2,Clear,0,0,,,
2016-04-23,Northeast,2,Rain,10.99,0,70,58,51
2016-04-23,Northwest,1,Clear,0,0,65,,51
2016-04-23,Northwest,1,Rain,6.48,0,63,,48
2016-04-23,Southeast,5,Clear,0,0,85,79,74
2016-04-23,Southeast,5,Rain,0.06,0,83,,71
2016-04-23,Southwest,4,Clear,0,0,82,67,51
2016-04-23,United Kingdom,10,Clear,,0,51,,38
2016-04-23,United Kingdom,10,Rain,0.45,0,51,45,38
2016-04-24,Australia,9,Clear,0,0,69,57,46
2016-04-24,Australia,9,Rain,1.6,0,69,64,48
2016-04-24,Canada,6,Clear,0,0,65,44.8,46
2016-04-24,Canada,6,Rain,0.18,0,61,,40
2016-04-24,Central,3,Clear,0,0,,,
2016-04-24,Central,3,Rain,1.32,0,82,,60
2016-04-24,France,7,Clear,0,0,49,44,39
2016-04-24,France,7,Rain,0.8,0,48,41,33
2016-04-24,Germany,8,Clear,0,0,,39,
2016-04-24,Germany,8,Rain,0.32,0,49,40,34
2016-04-24,Northeast,2,Clear,0,0,61,48,36
2016-04-24,Northeast,2,Rain,4.47,0,62,52,39
2016-04-24,Northwest,1,Clear,0,0,,,
2016-04-24,Northwest,1,Rain,22.52,0,56,,44
2016-04-24,Southeast,5,Clear,0,0,89,77,68
2016-04-24,Southwest,4,Clear,0,0,81,69,54
2016-04-24,Southwest,4,Rain,0.12,0,,,
2016-04-24,United Kingdom,10,Clear,0,0,55,45,38
2016-04-24,United Kingdom,10,Rain,1.07,0,53,,35
2016-04-25,Australia,9,Clear,0,0,76,65.33333333,47
2016-04-25,Australia,9,Rain,1.75,0,68,,44
2016-04-25,Canada,6,Clear,0,0,66,45,45
2016-04-25,Canada,6,Rain,0.44,0,,,
2016-04-25,Central,3,Clear,0,0,80,,61
2016-04-25,Central,3,Rain,9.42,0,,,
2016-04-25,France,7,Clear,0,0,,,
2016-04-25,France,7,Rain,0.62,0,53,45,37
2016-04-25,Germany,8,Clear,0,0,,41,
2016-04-25,Germany,8,Rain,1.36,0,50,42,34
2016-04-25,Northeast,2,Clear,0,0,61,48,39
2016-04-25,Northeast,2,Rain,4.52,0,58,48,43
2016-04-25,Northwest,1,Clear,0,0,,,
2016-04-25,Northwest,1,Rain,36.32,0,54,,41
2016-04-25,Southeast,5,Clear,0,0,85,78,70
2016-04-25,Southwest,4,Clear,0,0,80,75,62
2016-04-25,Southwest,4,Rain,1.61,0,,,
2016-04-25,United Kingdom,10,Clear,,0,51,,40
2016-04-25,United Kingdom,10,Rain,0.3,0,50,46,42
2016-04-26,Australia,9,Clear,0,0,76,68,49
2016-04-26,Australia,9,Rain,2.18,0,74,67,59
2016-04-26,Canada,6,Clear,0,0,67,44.4,44
2016-04-26,Canada,6,Rain,0.08,0,,,
2016-04-26,Central,3,Clear,0,0,,,
2016-04-26,Central,3,Rain,6.27,0,75,,60
2016-04-26,France,7,Clear,0,0,,,
2016-04-26,France,7,Rain,0.26,0,49,42.5,38
2016-04-26,Germany,8,Clear,0,0,,40,
2016-04-26,Germany,8,Rain,0.85,0,49,42,36
2016-04-26,Northeast,2,Clear,0,0,60,51,40
2016-04-26,Northeast,2,Rain,4.41,0,54,45,36
2016-04-26,Northwest,1,Clear,0,0,59,,39
2016-04-26,Northwest,1,Rain,5.41,0,51,,36
2016-04-26,Southeast,5,Clear,0,0,84,77,69
2016-04-26,Southeast,5,Rain,0.02,0,,,
2016-04-26,Southwest,4,Clear,0,0,87,78,68
2016-04-26,Southwest,4,Rain,0.02,0,,,
2016-04-26,United Kingdom,10,Clear,0,0,52,,34
2016-04-26,United Kingdom,10,Rain,0.16,0,53,42,37
2016-04-27,Australia,9,Clear,0,0,75,71,55
2016-04-27,Australia,9,Rain,0.73,0,70,61,49
2016-04-27,Canada,6,Clear,0,0,63,45.4,41
2016-04-27,Canada,6,Rain,2.43,0,68,,47
2016-04-27,Central,3,Rain,42.28,0,70,,49
2016-04-27,France,7,Rain,0.66,0,52,42,35
2016-04-27,Germany,8,Clear,,0,,40,
2016-04-27,Germany,8,Rain,1.33,0,49,42,36
2016-04-27,Northeast,2,Clear,0,0,62,49,34
2016-04-27,Northeast,2,Rain,18.82,0,45,,31
2016-04-27,Northwest,1,Clear,0,0,58,,43
2016-04-27,Northwest,1,Rain,0.1,0,53,,42
2016-04-27,Southeast,5,Clear,0,0,84,77,69
